Adresse,Stimmart,Bezirknr,Bezirksname,Wahlbezirk,Wahlbezirksart,Abgeordnetenhauswahlkreis,Bundestagswahlkreis,BerlinOstWest,Wahlberechtigte_insgesamt,Wahlberechtigte_A1,Wahlberechtigte_A2,Wahlberechtigte_A3,W�hler,W�hler_B1,Ung�ltige_Stimmen,Gueltige_Stimmen,SPD,CDU,GR�NE,DIE_LINKE,PIRATEN,NPD,FDP,Tierschutzpartei,pro_Deutschland,Die_PARTEI,BIG,DKP,�dp,PSG,B�So,B,DL,ALFA,Tierschutzallianz,AfD,DIE_EINHEIT,DIE_VIOLETTEN,Graue_Panther,MENSCHLICHE_WELT,MIETERPARTEI,Gesundheitsforschung,EB_Bahn,EB_Bayrak,EB_�etin,EB_Di_Leo,EB_Ditsche,EB_Fielsch,EB_Friedrich,EB_Gl�ser,EB_Heine,EB_Mandik,EB_�zi?ik,EB_Quednau,EB_Sandner,EB_?en,EB_Snelinski,EB_Steinf�hr,EB_Tanriverdi,EB_Tschammer-Osten
11W401,Erststimme,11,Lichtenberg,401,Urnenwahlbezirk,4,86,O,1195,956,239,0,508,5,11,494,85,47,54,158,22,0,14,0,0,0,0,0,0,0,0,0,0,0,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0
11W402,Erststimme,11,Lichtenberg,402,Urnenwahlbezirk,4,86,O,1231,1011,220,0,613,2,11,602,114,73,37,211,18,0,21,0,0,0,0,0,0,0,0,0,0,0,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0
11W403,Erststimme,11,Lichtenberg,403,Urnenwahlbezirk,4,86,O,1345,1074,271,0,625,4,12,612,151,66,39,199,16,0,16,0,0,0,0,0,0,0,0,0,0,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0
11W404,Erststimme,11,Lichtenberg,404,Urnenwahlbezirk,4,86,O,1028,833,195,0,546,2,9,535,106,66,37,184,13,0,9,0,0,0,0,0,0,0,0,0,0,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0
11W405,Erststimme,11,Lichtenberg,405,Urnenwahlbezirk,4,86,O,1187,949,238,0,493,3,12,481,116,50,23,150,17,0,9,0,0,0,0,0,0,0,0,0,0,0,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
11W406,Erststimme,11,Lichtenberg,406,Urnenwahlbezirk,4,86,O,1370,1122,248,0,599,1,16,583,127,79,57,181,14,0,15,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0
11W407,Erststimme,11,Lichtenberg,407,Urnenwahlbezirk,4,86,O,1336,1123,213,0,663,5,6,657,161,70,38,206,20,0,17,0,0,0,0,0,0,0,0,0,0,0,0,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0
11W408,Erststimme,11,Lichtenberg,408,Urnenwahlbezirk,4,86,O,1333,1043,290,0,511,1,13,498,114,68,32,143,12,0,16,0,0,0,0,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0
11W409,Erststimme,11,Lichtenberg,409,Urnenwahlbezirk,4,86,O,1226,1036,190,0,547,1,17,530,132,43,37,145,14,0,20,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0
11W410,Erststimme,11,Lichtenberg,410,Urnenwahlbezirk,4,86,O,1247,1044,203,0,640,5,19,621,121,46,98,196,27,0,25,0,0,0,0,0,0,0,0,0,0,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0
11W411,Erststimme,11,Lichtenberg,411,Urnenwahlbezirk,4,86,O,1578,1277,301,0,681,1,11,668,158,53,70,226,13,0,9,0,0,0,0,0,0,0,0,0,0,0,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0
11W412,Erststimme,11,Lichtenberg,412,Urnenwahlbezirk,4,86,O,967,754,213,0,466,2,6,459,103,43,79,153,18,0,11,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0
11W413,Erststimme,11,Lichtenberg,413,Urnenwahlbezirk,4,86,O,1532,1133,399,0,642,2,6,636,140,80,95,162,17,0,26,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
11W414,Erststimme,11,Lichtenberg,414,Urnenwahlbezirk,4,86,O,1138,882,256,0,505,4,6,499,116,58,44,122,11,0,26,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
11W415,Erststimme,11,Lichtenberg,415,Urnenwahlbezirk,4,86,O,1326,1122,204,0,625,6,14,611,121,48,50,230,22,0,15,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0
11W416,Erststimme,11,Lichtenberg,416,Urnenwahlbezirk,4,86,O,1305,1028,277,0,663,2,19,643,181,64,54,155,11,0,20,0,0,0,0,0,0,0,0,0,0,0,0,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0
11W417,Erststimme,11,Lichtenberg,417,Urnenwahlbezirk,4,86,O,1368,1108,260,0,609,3,15,593,115,59,83,165,17,0,14,0,0,0,0,0,0,0,0,0,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0
11W418,Erststimme,11,Lichtenberg,418,Urnenwahlbezirk,4,86,O,1268,1063,205,0,600,4,8,591,130,60,81,150,14,0,19,0,0,0,0,0,0,0,0,0,0,0,0,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0
11W419,Erststimme,11,Lichtenberg,419,Urnenwahlbezirk,4,86,O,1259,1025,234,0,618,7,6,612,157,70,74,172,9,0,22,0,0,0,0,0,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
11W420,Erststimme,11,Lichtenberg,420,Urnenwahlbezirk,4,86,O,1500,1237,263,0,741,10,14,727,139,59,98,230,36,0,20,0,0,0,0,0,0,0,0,0,0,0,0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0
11W421,Erststimme,11,Lichtenberg,421,Urnenwahlbezirk,4,86,O,1205,943,262,0,507,9,7,500,97,50,87,154,29,0,11,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0
11W422,Erststimme,11,Lichtenberg,422,Urnenwahlbezirk,4,86,O,1297,1085,212,0,628,0,14,608,130,60,97,189,29,0,20,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0
11W423,Erststimme,11,Lichtenberg,423,Urnenwahlbezirk,4,86,O,1428,1109,319,0,642,2,10,630,128,71,39,206,15,0,21,0,0,0,0,0,0,0,0,0,0,0,0,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
11W424,Erststimme,11,Lichtenberg,424,Urnenwahlbezirk,4,86,O,1121,935,186,0,430,2,3,427,73,43,34,173,10,0,5,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0
11W425,Erststimme,11,Lichtenberg,425,Urnenwahlbezirk,4,86,O,1228,966,262,0,620,7,19,601,121,56,58,234,20,0,17,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0
11W426,Erststimme,11,Lichtenberg,426,Urnenwahlbezirk,4,86,O,999,817,182,0,513,4,5,508,120,32,23,196,7,0,10,0,0,0,0,0,0,0,0,0,0,0,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0
11W427,Erststimme,11,Lichtenberg,427,Urnenwahlbezirk,4,86,O,1203,994,209,0,554,1,9,545,87,49,33,216,11,0,8,0,0,0,0,0,0,0,0,0,0,0,0,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0
11W428,Erststimme,11,Lichtenberg,428,Urnenwahlbezirk,4,86,O,993,838,155,0,469,1,13,456,94,47,52,157,9,0,12,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0
11W501,Erststimme,11,Lichtenberg,501,Urnenwahlbezirk,5,86,O,1298,1092,206,0,521,0,14,503,91,81,28,161,15,0,11,0,13,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
11W502,Erststimme,11,Lichtenberg,502,Urnenwahlbezirk,5,86,O,1520,1283,237,0,678,2,20,658,125,72,38,181,20,0,23,0,16,0,0,0,0,0,0,0,0,0,0,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0
11W503,Erststimme,11,Lichtenberg,503,Urnenwahlbezirk,5,86,O,1308,1139,169,0,549,0,13,536,136,66,23,163,7,0,15,0,6,0,0,0,0,0,0,0,0,0,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0
11W504,Erststimme,11,Lichtenberg,504,Urnenwahlbezirk,5,86,O,1015,863,152,0,422,2,10,412,75,42,61,110,15,0,17,0,7,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0
11W505,Erststimme,11,Lichtenberg,505,Urnenwahlbezirk,5,86,O,1097,945,152,0,472,4,7,465,99,33,31,140,11,0,14,0,10,0,0,0,0,0,0,0,0,0,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
11W506,Erststimme,11,Lichtenberg,506,Urnenwahlbezirk,5,86,O,1143,949,194,0,501,0,11,490,114,49,24,145,11,0,10,0,14,0,0,0,0,0,0,0,0,0,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
11W507,Erststimme,11,Lichtenberg,507,Urnenwahlbezirk,5,86,O,931,766,165,0,442,4,11,426,86,51,19,112,12,0,18,0,11,0,0,0,0,0,0,0,0,0,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
11W508,Erststimme,11,Lichtenberg,508,Urnenwahlbezirk,5,86,O,1435,1227,208,0,655,0,12,643,165,58,28,193,19,0,11,0,10,0,0,0,0,0,0,0,0,0,0,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0
11W509,Erststimme,11,Lichtenberg,509,Urnenwahlbezirk,5,86,O,1468,1273,195,0,671,3,14,657,100,47,110,203,34,0,10,0,11,0,0,0,0,0,0,0,0,0,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0
11W510,Erststimme,11,Lichtenberg,510,Urnenwahlbezirk,5,86,O,1306,1047,259,0,627,0,16,609,152,63,68,161,25,0,18,0,3,0,0,0,0,0,0,0,0,0,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0
11W511,Erststimme,11,Lichtenberg,511,Urnenwahlbezirk,5,86,O,1087,894,193,0,513,2,10,503,124,79,34,127,12,0,9,0,5,0,0,0,0,0,0,0,0,0,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
11W512,Erststimme,11,Lichtenberg,512,Urnenwahlbezirk,5,86,O,1206,966,240,0,625,1,8,617,160,79,23,169,20,0,14,0,10,0,0,0,0,0,0,0,0,0,0,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0
11W513,Erststimme,11,Lichtenberg,513,Urnenwahlbezirk,5,86,O,1253,1008,245,0,514,5,13,499,112,52,80,137,20,0,12,0,3,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
11W514,Erststimme,11,Lichtenberg,514,Urnenwahlbezirk,5,86,O,1333,1102,231,0,599,0,11,587,135,54,94,162,26,0,11,0,3,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0
11W515,Erststimme,11,Lichtenberg,515,Urnenwahlbezirk,5,86,O,1088,897,191,0,509,6,7,502,127,47,61,118,18,0,5,0,2,0,0,0,0,0,0,0,0,0,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0
11W516,Erststimme,11,Lichtenberg,516,Urnenwahlbezirk,5,86,O,1089,914,175,0,519,2,9,509,125,58,47,142,23,0,10,0,4,0,0,0,0,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0
11W517,Erststimme,11,Lichtenberg,517,Urnenwahlbezirk,5,86,O,1084,828,256,0,544,6,12,532,129,65,62,149,16,0,15,0,4,0,0,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0
11W518,Erststimme,11,Lichtenberg,518,Urnenwahlbezirk,5,86,O,1272,1035,237,0,588,2,4,584,153,60,49,162,19,0,14,0,7,0,0,0,0,0,0,0,0,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0
11W519,Erststimme,11,Lichtenberg,519,Urnenwahlbezirk,5,86,O,1279,1023,256,0,687,7,12,675,103,36,177,243,29,0,19,0,4,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0
11W520,Erststimme,11,Lichtenberg,520,Urnenwahlbezirk,5,86,O,1220,981,239,0,652,10,10,642,101,52,184,211,24,0,14,0,4,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
11W521,Erststimme,11,Lichtenberg,521,Urnenwahlbezirk,5,86,O,1263,1018,245,0,650,7,14,635,128,50,157,176,36,0,17,0,6,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
11W522,Erststimme,11,Lichtenberg,522,Urnenwahlbezirk,5,86,O,1034,840,194,0,512,6,7,504,119,38,76,143,20,0,14,0,7,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0
11W523,Erststimme,11,Lichtenberg,523,Urnenwahlbezirk,5,86,O,1367,1148,219,0,686,3,14,668,141,64,120,200,35,0,27,0,4,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0
11W524,Erststimme,11,Lichtenberg,524,Urnenwahlbezirk,5,86,O,1301,1043,258,0,608,9,7,601,145,62,61,172,14,0,17,0,8,0,0,0,0,0,0,0,0,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0
11W525,Erststimme,11,Lichtenberg,525,Urnenwahlbezirk,5,86,O,1263,1047,216,0,543,5,14,529,119,60,57,143,14,0,12,0,8,0,0,0,0,0,0,0,0,0,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
11W526,Erststimme,11,Lichtenberg,526,Urnenwahlbezirk,5,86,O,1299,1030,269,0,652,2,9,643,156,54,46,223,13,0,13,0,4,0,0,0,0,0,0,0,0,0,0,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0
11W527,Erststimme,11,Lichtenberg,527,Urnenwahlbezirk,5,86,O,1164,896,268,0,547,0,9,538,154,45,20,172,11,0,14,0,10,0,0,0,0,0,0,0,0,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0
11W528,Erststimme,11,Lichtenberg,528,Urnenwahlbezirk,5,86,O,1297,1022,275,0,559,4,12,546,125,58,24,179,12,0,7,0,9,0,0,0,0,0,0,0,0,0,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0
11W601,Erststimme,11,Lichtenberg,601,Urnenwahlbezirk,6,86,O,1284,1061,223,0,605,1,16,589,136,69,21,207,10,0,12,0,11,0,0,0,0,0,0,0,0,0,0,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11W602,Erststimme,11,Lichtenberg,602,Urnenwahlbezirk,6,86,O,1320,1058,262,0,676,0,9,667,203,64,23,235,16,0,10,0,3,0,0,0,0,0,0,0,0,0,0,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11W603,Erststimme,11,Lichtenberg,603,Urnenwahlbezirk,6,86,O,1087,921,166,0,516,2,13,496,116,53,19,154,16,0,7,0,15,0,0,0,0,0,0,0,0,0,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11W604,Erststimme,11,Lichtenberg,604,Urnenwahlbezirk,6,86,O,1039,824,215,0,482,0,7,474,134,47,35,147,11,0,8,0,13,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11W605,Erststimme,11,Lichtenberg,605,Urnenwahlbezirk,6,86,O,1245,975,270,0,649,0,10,639,131,50,36,277,9,0,10,0,9,0,0,0,0,0,0,0,0,0,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11W606,Erststimme,11,Lichtenberg,606,Urnenwahlbezirk,6,86,O,1170,914,256,0,543,0,5,536,132,59,29,173,5,0,14,0,6,0,0,0,0,0,0,0,0,0,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11W607,Erststimme,11,Lichtenberg,607,Urnenwahlbezirk,6,86,O,1239,1018,221,0,564,2,13,551,123,59,18,190,7,0,15,0,5,0,0,0,0,0,0,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11W608,Erststimme,11,Lichtenberg,608,Urnenwahlbezirk,6,86,O,1105,890,215,0,507,4,9,498,127,32,21,164,8,0,12,0,15,0,0,0,0,0,0,0,0,0,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11W609,Erststimme,11,Lichtenberg,609,Urnenwahlbezirk,6,86,O,1362,1042,320,0,634,3,9,625,155,70,31,205,7,0,19,0,7,0,0,0,0,0,0,0,0,0,0,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11W610,Erststimme,11,Lichtenberg,610,Urnenwahlbezirk,6,86,O,1425,1181,244,0,666,3,19,646,163,59,35,216,12,0,15,0,6,0,0,0,0,0,0,0,0,0,0,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11W611,Erststimme,11,Lichtenberg,611,Urnenwahlbezirk,6,86,O,1579,1368,211,0,718,2,17,701,188,74,47,200,31,0,11,0,11,0,0,0,0,0,0,0,0,0,0,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11W612,Erststimme,11,Lichtenberg,612,Urnenwahlbezirk,6,86,O,1291,1068,223,0,588,2,7,575,129,63,38,161,13,0,10,0,7,0,0,0,0,0,0,0,0,0,0,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11W613,Erststimme,11,Lichtenberg,613,Urnenwahlbezirk,6,86,O,1278,986,292,0,715,5,9,704,182,96,91,186,25,0,32,0,2,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11W614,Erststimme,11,Lichtenberg,614,Urnenwahlbezirk,6,86,O,1161,862,299,0,672,0,5,666,206,109,158,96,10,0,41,0,2,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11W615,Erststimme,11,Lichtenberg,615,Urnenwahlbezirk,6,86,O,1249,1053,196,0,658,3,11,647,135,93,36,185,20,0,20,0,13,0,0,0,0,0,0,0,0,0,0,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11W616,Erststimme,11,Lichtenberg,616,Urnenwahlbezirk,6,86,O,1869,1551,318,0,949,1,14,934,257,127,96,219,36,0,35,0,11,0,0,0,0,0,0,0,0,0,0,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11W617,Erststimme,11,Lichtenberg,617,Urnenwahlbezirk,6,86,O,1012,730,282,0,532,3,3,529,137,86,38,155,14,0,19,0,4,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11W618,Erststimme,11,Lichtenberg,618,Urnenwahlbezirk,6,86,O,1116,897,219,0,560,0,10,550,152,81,23,170,5,0,14,0,8,0,0,0,0,0,0,0,0,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11W619,Erststimme,11,Lichtenberg,619,Urnenwahlbezirk,6,86,O,1197,975,222,0,693,0,7,686,162,97,70,193,22,0,25,0,6,0,0,0,0,0,0,0,0,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11W620,Erststimme,11,Lichtenberg,620,Urnenwahlbezirk,6,86,O,1059,821,238,0,577,6,4,573,130,78,53,188,13,0,24,0,3,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11W621,Erststimme,11,Lichtenberg,621,Urnenwahlbezirk,6,86,O,1159,910,249,0,639,5,10,629,171,121,69,133,11,0,25,0,7,0,0,0,0,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11W622,Erststimme,11,Lichtenberg,622,Urnenwahlbezirk,6,86,O,1240,961,279,0,675,6,10,665,178,102,76,173,22,0,27,0,4,0,0,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11W623,Erststimme,11,Lichtenberg,623,Urnenwahlbezirk,6,86,O,1170,922,248,0,728,16,11,717,206,116,115,174,16,0,22,0,3,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11W624,Erststimme,11,Lichtenberg,624,Urnenwahlbezirk,6,86,O,955,684,271,0,516,6,7,509,144,98,50,127,9,0,17,0,3,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11W625,Erststimme,11,Lichtenberg,625,Urnenwahlbezirk,6,86,O,1160,935,225,0,705,4,7,698,214,122,80,167,17,0,20,0,4,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11W626,Erststimme,11,Lichtenberg,626,Urnenwahlbezirk,6,86,O,1283,1022,261,0,727,8,12,715,182,105,84,177,17,0,21,0,5,0,0,0,0,0,0,0,0,0,0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11W627,Erststimme,11,Lichtenberg,627,Urnenwahlbezirk,6,86,O,1392,1043,349,0,783,7,9,774,223,127,80,191,18,0,30,0,7,0,0,0,0,0,0,0,0,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11W628,Erststimme,11,Lichtenberg,628,Urnenwahlbezirk,6,86,O,1195,885,310,0,644,3,7,636,176,77,72,196,12,0,12,0,5,0,0,0,0,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11W629,Erststimme,11,Lichtenberg,629,Urnenwahlbezirk,6,86,O,1150,840,310,0,586,4,4,582,155,76,47,165,13,0,19,0,4,0,0,0,0,0,0,0,0,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11W630,Erststimme,11,Lichtenberg,630,Urnenwahlbezirk,6,86,O,909,666,243,0,573,7,4,569,183,163,64,74,5,0,16,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12B1A,Erststimme,12,Reinickendorf,1A,Briefwahlbezirk,1,77,W,0,0,0,0,796,796,11,777,189,254,74,51,24,0,59,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0
12B1B,Erststimme,12,Reinickendorf,1B,Briefwahlbezirk,1,77,W,0,0,0,0,832,832,12,820,225,259,62,62,19,0,43,0,0,0,0,0,0,0,0,0,0,0,0,133,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0
12B1C,Erststimme,12,Reinickendorf,1C,Briefwahlbezirk,1,77,W,0,0,0,0,708,708,12,692,182,234,56,35,9,0,47,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0
12B1D,Erststimme,12,Reinickendorf,1D,Briefwahlbezirk,1,77,W,0,0,0,0,624,624,9,614,190,177,53,43,11,0,43,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
12B1E,Erststimme,12,Reinickendorf,1E,Briefwahlbezirk,1,77,W,0,0,0,0,755,755,12,743,189,212,82,60,18,0,50,0,0,0,0,0,0,0,0,0,0,0,0,111,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0
12B1F,Erststimme,12,Reinickendorf,1F,Briefwahlbezirk,1,77,W,0,0,0,0,642,642,5,635,179,203,37,52,14,0,32,0,0,0,0,0,0,0,0,0,0,0,0,106,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0
